GEOID,State,EDCost,PMPM,ED,HO,PO,WhitePop,BlackPop,OtherPop,HealthyPop,ChronicPop,ComplexPop,Unemployment,Income,Poverty,Education,Urbanicity,Accessibility,Availability,RankingsPCP,RankingsFood,RankingsHousing,RankingsExercise,RankingsSocial,ProvDensity
5119002208,AR,69926.30157,1560,1031,40,545,38.30027719,52.27976954,9.419953273,46.95924372,14.76043167,38.2803246,6.2,57260,3.1,34.6,Urban,1.985501535,0.15,107.4679974,6,16,89,15.7,1.641
5119002204,AR,155352.4907,3071,2552,65,1344,32.0155531,56.90973415,11.07471275,55.39472794,15.112504,29.49276806,5.2,61181,7.4,50.2,Urban,4.404481668,0.15,107.4679974,6,16,89,15.7,1.6312
5119002104,AR,128330.6937,2844,1947,71,1032,36.68678702,54.04118397,9.272029003,49.8548412,14.74298731,35.40217149,1.3,55169,1.2,54.8,Urban,2.102154503,0.15,107.4679974,6,16,89,15.7,1.633
5119002203,AR,118906.2301,2600,2019,52,1091,32.84298175,58.41938736,8.73763089,58.30873706,14.7027446,26.98851834,4.1,43607,6.4,44.7,Urban,2.640738431,0.15,107.4679974,6,16,89,15.7,1.6274
5119004900,AR,104845.2759,2446,1752,44,990,35.13204304,56.57859469,8.289362275,59.95478271,14.73569664,25.30952065,7.1,66519,4.9,63.1,Urban,2.788514491,0.15,107.4679974,6,16,89,15.7,1.6209
5119004108,AR,295924.7399,7439,5130,165,3060,10.94859109,76.40352764,12.64788126,60.40022548,10.48478016,29.11499436,14.8,32532,30.8,10.1,Urban,8.046674757,0.15,107.4679974,6,16,89,15.7,1.6793
5119002001,AR,288643.0093,7256,5004,161,2985,10.94859109,76.40352764,12.64788126,60.40022548,10.48478016,29.11499436,12.8,40444,7.5,12.4,Urban,6.390827,0.15,107.4679974,6,16,89,15.7,1.6636
5119004001,AR,171800.1763,2833,2165,67,1213,30.0736716,61.83704747,8.089280925,47.63258173,12.84116902,39.52624925,16.7,38556,24.7,18.1,Urban,4.367353328,0.15,107.4679974,6,16,89,15.7,1.6432
5119002002,AR,269543.3897,6776,4673,150,2787,10.94859109,76.40352764,12.64788126,60.40022548,10.48478016,29.11499436,13,26471,32.6,8.6,Urban,7.956926843,0.15,107.4679974,6,16,89,15.7,1.6654
5119004107,AR,185505.0613,4663,3216,103,1918,10.94859109,76.40352764,12.64788126,60.40022548,10.48478016,29.11499436,13.1,26347,41.2,3.2,Urban,8.097708661,0.15,107.4679974,6,16,89,15.7,1.6729
5119004220,AR,140640.5898,3726,2043,73,1430,35.82938389,51.65876777,12.51184834,63.31125828,9.668874172,27.01986755,7,46497,13.3,31.2,Urban,10.01882838,0.15,107.4679974,6,16,89,15.7,1.7099
5119004207,AR,223796.6101,3408,2146,71,1288,35.52527099,53.64250229,10.83222672,58.44840495,11.25759555,30.2939995,2.4,70872,5.8,50.2,Urban,1.968170332,0.15,107.4679974,6,16,89,15.7,1.6767
5119002206,AR,175775.684,1947,1295,39,707,33.47733843,54.89472981,11.62793176,57.13516842,13.23908088,29.6257507,1.7,37059,9.4,50,Urban,2.301816711,0.15,107.4679974,6,16,89,15.7,1.641
5119002209,AR,154564.5003,1937,1188,33,797,28.22657214,62.77592471,8.997503147,56.91019868,10.08114716,33.00865416,5.9,41692,11.5,33.5,Urban,4.94492785,0.15,107.4679974,6,16,89,15.7,1.641
5119004218,AR,124619.8533,1298,909,28,476,28.7413815,62.05673123,9.201887267,59.51038854,11.7386258,28.75098566,9.2,57335,14.8,54.9,Urban,1.491522223,0.15,107.4679974,6,16,89,15.7,1.6519
5119004216,AR,294078.9091,3270,2293,73,1221,35.65685821,54.37898862,9.964153169,55.6778336,12.12590956,32.19625684,5.6,68530,3,67.8,Urban,2.67490261,0.15,107.4679974,6,16,89,15.7,1.6519
5119002407,AR,66255.43863,689,483,15,253,28.58481724,62.23055295,9.184629803,59.5971564,11.72985782,28.67298578,3,61216,0,48,Urban,0.889289758,0.15,107.4679974,6,16,89,15.7,1.6511
5119004219,AR,89623.74079,1212,711,22,435,42.56153255,42.27680018,15.16166728,52.43248367,15.39072295,32.17679338,6.1,90650,2.5,68.6,Urban,1.785854568,0.15,107.4679974,6,16,89,15.7,1.6519
5119004215,AR,66135.26664,1179,622,21,419,50.9306839,34.73734963,14.33196647,49.9705697,18.45153581,31.57789449,3.9,76835,2.9,56.7,Urban,6.074553713,0.15,107.4679974,6,16,89,15.7,1.6361
5119004214,AR,37941.41909,613,399,14,238,51.88707117,34.46475426,13.64817457,46.93132278,14.26423913,38.80443809,7.8,99896,3.8,69.3,Urban,6.676230665,0.15,107.4679974,6,16,89,15.7,1.6361
5119004213,AR,51824.78652,828,584,22,333,54.36573311,33.60790774,12.02635914,45.30938124,13.17365269,41.51696607,2.3,126065,2.6,64.2,Urban,3.292193339,0.15,107.4679974,6,16,89,15.7,1.6605
5119004212,AR,86385.60522,1381,973,36,556,54.36573311,33.60790774,12.02635914,45.30938124,13.17365269,41.51696607,5.1,113571,3.6,65,Urban,8.687805279,0.15,107.4679974,6,16,89,15.7,1.6605
5119004306,AR,82072.53336,2068,1059,46,981,53.4375,35.10416667,11.45833333,54.79274611,11.13989637,34.06735751,3,63438,9.3,44.2,Urban,8.762864557,0.197760978,107.4679974,6,16,89,15.7,1.6194
5119004305,AR,103614.282,2610,1336,58,1238,53.4375,35.10416667,11.45833333,54.79274611,11.13989637,34.06735751,4.2,88844,2.5,39.7,Urban,10.28274922,0.187135018,107.4679974,6,16,89,15.7,1.6194
5035030302,AR,166130.6319,4527,2681,101,1935,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,25.4,21831,57.1,8.6,Urban,0.110843606,0.15,47.97984846,5,21,59,8.2,0.766
5035031200,AR,122440.8777,3336,1976,75,1426,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,35.1,14048,51.9,2.3,Urban,0.836579,0.15,47.97984846,5,21,59,8.2,0.7734
5035030502,AR,70259.6984,1914,1134,43,818,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,24.4,20282,49.7,0,Urban,3.084836402,0.488159794,47.97984846,5,21,59,8.2,0.7786
5035030101,AR,139697.6454,3807,2255,85,1627,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,14.4,24351,43.8,3.1,Urban,3.006777003,0.420356363,47.97984846,5,21,59,8.2,0.7745
5035030102,AR,198041.9566,5396,3196,121,2307,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,15.4,27100,38.6,5.5,Urban,0.485936,0.503862621,47.97984846,5,21,59,8.2,0.7674
5035030301,AR,175032.932,4769,2825,107,2039,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,14.3,35706,22.9,13.1,Urban,0.756679004,0.15,47.97984846,5,21,59,8.2,0.758
5035030501,AR,65466.15229,1784,1057,40,763,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,30.7,22895,26,6,Urban,0.78305,0.503862621,47.97984846,5,21,59,8.2,0.7757
5035030202,AR,186418.996,5100,3008,114,2180,19.20612907,76.16907027,4.624800663,52.7264499,10.75422986,36.51932024,5.8,71108,4.5,22.1,Urban,3.331055,0.15,47.97984846,5,21,59,8.2,0.746
5035030703,AR,45028.04914,1702,700,37,731,43.61981718,49.27229929,7.107883528,54.23898237,10.81514889,34.94586874,5.8,44600,7.6,19,Urban,1.474519987,0.396243101,47.97984846,5,21,59,8.2,0.7539
5035030600,AR,347373.2976,9496,5430,213,4269,28.42901894,66.16931189,5.40166917,45.57291709,11.91494798,42.51213493,9,28915,30.2,12,Urban,2.354580162,0.15,47.97984846,5,21,59,8.2,0.7618
5035030201,AR,349654.9891,9528,5643,213,4073,18.5882887,76.84975034,4.561960962,52.68817204,10.75268817,36.55913978,7,37522,21.8,10.7,Urban,0.883282,0.15,47.97984846,5,21,59,8.2,0.7539
5035030803,AR,48786.02958,1844,759,40,792,43.62473964,49.26687618,7.108384184,54.23928734,10.81516117,34.94555149,2.6,69259,7.9,28.6,Urban,0.942086,0.471835893,47.97984846,5,21,59,8.2,0.7539
5093011400,AR,102856.8082,3851,1685,75,2014,33.79270744,58.45535458,7.751937984,53.55060034,13.17324185,33.2761578,16.9,38007,16,20.1,Suburban,6.65389419,0.530682452,39.50660638,5,16,37,12.3,0.6803
5093010100,AR,90017.84131,3370,1475,66,1762,33.79270744,58.45535458,7.751937984,53.55060034,13.17324185,33.2761578,12.4,29135,22.2,8.9,Suburban,2.278491,0.504137226,39.50660638,5,16,37,12.3,0.7188
5093010900,AR,143012.4623,4114,1664,85,2056,52.5708966,40.04891591,7.380187486,45.28397525,14.63876002,40.07726473,11.8,26450,28.9,4.7,Rural,16.40887298,0.74221989,39.50660638,5,16,37,12.3,0.6108
5093010600,AR,241183.9812,9030,3951,177,4722,33.79270744,58.45535458,7.751937984,53.55060034,13.17324185,33.2761578,14.6,44356,16.8,26.4,Suburban,3.219084,0.504137226,39.50660638,5,16,37,12.3,0.7111
5093010700,AR,154780.878,5487,2374,110,2848,34.36813914,57.84109086,7.790769997,52.95017785,13.30068539,33.74913675,4.7,56818,6.7,10.9,Suburban,6.867526994,0.533293014,39.50660638,5,16,37,12.3,0.7074
5093010300,AR,138182.1008,5173,2264,101,2705,33.79270744,58.45535458,7.751937984,53.55060034,13.17324185,33.2761578,28.1,19447,40.4,7.1,Suburban,2.312154472,0.451301656,39.50660638,5,16,37,12.3,0.7063
5093010200,AR,199330.4003,7463,3265,146,3903,33.79270744,58.45535458,7.751937984,53.55060034,13.17324185,33.2761578,13.4,30914,26.3,10.4,Suburban,2.927684954,0.489973977,39.50660638,5,16,37,12.3,0.7294
5077470100,AR,57848.95875,1895,780,32,695,27.51542864,67.33822635,5.146345002,43.04711309,12.03707924,44.91580768,16.8,27917,10.7,7.3,Rural,21.50983807,0.702701263,29.36570086,4,15,29,13.7,0.6551
5037950200,AR,162282.8511,4112,1996,100,1969,78.87560168,16.84575667,4.278641649,49.53733092,15.36835868,35.0943104,8.4,36250,10.7,7.5,Rural,13.44411338,0.723092054,45.24119211,7,15,25,18.7,0.5584
5037950100,AR,121825.2008,3729,1675,52,1511,26.14547332,68.72338978,5.131136894,43.16031945,14.84260608,41.99707447,16.5,25568,24.8,9,Urban,17.72827802,0.81057959,45.24119211,7,15,25,18.7,0.7248
5035031100,AR,146124.1807,5970,2454,106,1765,18.30129064,76.27263851,5.426070848,43.39644396,10.93951082,45.66404521,28.4,27121,35.3,6.5,Urban,18.11963219,0.69488077,47.97984846,5,21,59,8.2,0.7301
5035031000,AR,32850.40851,1681,603,32,781,26.18373529,68.43192003,5.384344681,42.91770354,10.15734904,46.92494743,6.2,36830,9.3,11.2,Urban,8.937031,0.324562116,47.97984846,5,21,59,8.2,0.7233
5035030702,AR,29382.55368,1126,459,24,485,43.29658754,49.62105886,7.082353603,54.05487216,10.78421475,35.16091309,17.7,16250,47.1,18.6,Urban,2.022908494,0.370109933,47.97984846,5,21,59,8.2,0.7288
5035030807,AR,95418.60679,2587,1320,51,1399,33.82356871,59.84095651,6.33547478,48.3489358,11.58299034,40.06807386,8.8,53519,10.7,12.9,Urban,7.351429,0.324562116,47.97984846,5,21,59,8.2,0.7011
5123960400,AR,216656.1823,6048,3491,122,2628,23.11235418,71.62843887,5.259206944,53.54983818,11.64831608,34.80184574,20.2,19365,42.3,12.9,Suburban,1.486359,0.410406264,39.48596453,4,18,66,9.7,0.6973
5123960500,AR,175344.821,4893,2826,99,2125,22.99285414,71.75283733,5.254308533,53.57671436,11.6428219,34.78046374,12.2,31776,15.7,18.3,Suburban,3.381893,0.442210542,39.48596453,4,18,66,9.7,0.6888
5123960200,AR,250696.6433,7146,3843,144,3295,37.5527173,56.61821035,5.829072344,50.29975846,12.34188897,37.35835257,10,31746,10.7,14.7,Suburban,1.517713,0.422179367,39.48596453,4,18,66,9.7,0.6848
5123960600,AR,269340.5825,7517,4341,152,3265,22.99285414,71.75283733,5.254308533,53.57671436,11.6428219,34.78046374,10.5,25375,28,6.8,Suburban,4.342637,0.47221158,39.48596453,4,18,66,9.7,0.6881
5107480100,AR,351191.076,7463,4822,168,3046,18.54262633,76.59460683,4.862766836,37.97539571,17.09622391,44.92838038,12,32891,20.6,23.8,Suburban,0.643372695,0.200469122,33.67975366,3,22,58,14.4,0.6363
5107480400,AR,241008.5777,5049,3330,115,2082,17.05173339,78.08678134,4.861485277,37.19053165,17.37534407,45.43412429,26.3,20895,36.2,9.4,Suburban,0.949074069,0.184885972,33.67975366,3,22,58,14.4,0.6489
5107480500,AR,302458.1353,7132,4169,135,3247,20.57481225,74.76458397,4.660603778,43.55560424,13.37248317,43.07191259,29.2,19775,37.9,11.5,Suburban,1.505188649,0.283449869,33.67975366,3,22,58,14.4,0.6088
5107480200,AR,388110.0933,10094,5004,202,3330,28.84637693,66.42240329,4.731219778,44.4217743,14.37927337,41.19895233,17,36101,15.7,13.5,Suburban,20.76250026,0.763266254,33.67975366,3,22,58,14.4,0.5632
5123960100,AR,149345.1676,4149,2128,81,1533,36.91939919,55.51056713,7.570033681,41.6110931,15.30604804,43.08285886,20.3,20579,36.4,4.5,Urban,24.86922406,0.988022311,39.48596453,4,18,66,9.7,0.848
5077470400,AR,86877.24269,2600,1107,51,934,28.71963527,66.35680303,4.923561703,43.54915456,11.99593704,44.4549084,18.5,21250,33.2,2.8,Rural,22.51350059,0.714417395,29.36570086,4,15,29,13.7,0.6763
5107480300,AR,545925.6094,13030,7485,244,5889,21.71955303,73.61503385,4.665413119,44.07362589,13.22088816,42.70548595,15.3,26771,32.2,7.5,Suburban,2.733419315,0.253299254,33.67975366,3,22,58,14.4,0.6038
5077470300,AR,391366.2019,11394,5051,232,3973,17.67955801,76.73419276,5.586249233,42.6733381,11.15082202,46.17583989,19.6,24423,29.6,7.5,Rural,15.49722188,0.730614472,29.36570086,4,15,29,13.7,0.6728
5077470200,AR,102057.4952,3405,1329,63,1362,40.99598873,55.13407371,3.869937563,42.27989276,12.04961479,45.67049245,14.3,27436,17.1,6,Suburban,19.79170403,0.856421709,29.36570086,4,15,29,13.7,0.6237
5035030804,AR,84440.68394,3197,1313,69,1373,43.68351064,49.20212766,7.114361702,54.24292845,10.81530782,34.94176373,14.6,46424,6.7,16.4,Urban,0.083391,0.471835893,47.97984846,5,21,59,8.2,0.7288
5035030805,AR,84953.13599,3216,1321,70,1381,43.68351064,49.20212766,7.114361702,54.24292845,10.81530782,34.94176373,6.9,37727,10.7,14.8,Urban,0.236817537,0.353691578,47.97984846,5,21,59,8.2,0.7288
5035030806,AR,65252.20757,2470,1015,54,1061,43.68351064,49.20212766,7.114361702,54.24292845,10.81530782,34.94176373,9.2,85450,7.6,30.4,Urban,0.17062062,0.338607773,47.97984846,5,21,59,8.2,0.7288
5111490700,AR,299614.9085,6560,3590,164,3134,62.67515924,32.61146497,4.713375796,37.79069767,12.93604651,49.27325581,13.2,27917,21.9,9.6,Rural,14.14550195,0.825954542,20.57020611,7,14,41,12.3,0.9628
5093011000,AR,320671.7417,8845,3703,206,4218,30.07518797,65.00341763,4.921394395,47.13375796,14.88853503,37.97770701,15.1,25858,39.3,9.8,Rural,9.109546724,0.761161216,39.50660638,5,16,37,12.3,0.6458
5093011100,AR,175822.8581,4850,2030,113,2313,30.07518797,65.00341763,4.921394395,47.13375796,14.88853503,37.97770701,12.9,39853,16.4,11,Rural,8.511241859,0.73609577,39.50660638,5,16,37,12.3,0.63
5123960300,AR,128929.6972,4647,1890,89,1847,51.84796637,43.10867995,5.043353678,43.81615835,15.56514148,40.61870017,5.3,29323,17.1,5.7,Rural,20.35044371,0.831153451,39.48596453,4,18,66,9.7,0.6867
5037950500,AR,391053.1381,7375,4183,168,3920,58.13577586,38.30818966,3.556034483,46.14882507,16.1227154,37.72845953,13.9,29187,24.1,7.6,Rural,0.289897,0.725864521,45.24119211,7,15,25,18.7,0.5943
5037950400,AR,166509.6548,3302,1815,74,1755,59.65078658,36.27112691,4.078086509,45.73834938,15.77266778,38.48898284,4.9,43569,5.9,10,Rural,1.324098,0.725864521,45.24119211,7,15,25,18.7,0.5947
5037950600,AR,297270.443,5606,3180,127,2980,58.13577586,38.30818966,3.556034483,46.14882507,16.1227154,37.72845953,5.4,56964,0.9,25.5,Rural,1.111707,0.725864521,45.24119211,7,15,25,18.7,0.5858
5031000601,AR,358856.2086,8149,4578,189,4079,61.10963609,30.78517122,8.105192684,49.96471312,14.1282375,35.90704937,17.9,25683,32.8,10.3,Urban,2.407632992,0.331308314,96.25507595,6,16,61,10.6,1.3147
5055480600,AR,330694.8803,8007,4675,202,3973,91.23865148,1.471814863,7.289533656,46.42922935,14.61561689,38.95515376,8.5,46626,13.2,11.9,Suburban,5.772330281,0.696380825,57.91997776,7,14,66,11.1,1.3516
5031000502,AR,272630.6238,6720,3617,158,3412,64.83437816,26.76049697,8.405124871,44.29940106,14.90590002,40.79469892,17.9,34423,20.8,19.2,Urban,3.452511085,0.348401584,96.25507595,6,16,61,10.6,1.3115
5031000200,AR,220797.6161,5014,2817,116,2510,61.10554203,30.78905914,8.105398826,49.95633188,14.13100437,35.91266376,11.9,33665,19.6,21.8,Urban,1.665388637,0.421164835,96.25507595,6,16,61,10.6,1.3249
5031000402,AR,307477.0085,7142,3738,152,3557,65.10249976,26.99335404,7.904146198,58.1387857,11.42976803,30.43144627,8.3,29135,31.5,21,Urban,0.748090475,0.772243326,96.25507595,6,16,61,10.6,1.3149
5031000700,AR,350359.5883,7907,4320,183,4063,66.95153776,25.14018562,7.908276623,50.36827569,13.74400615,35.88771816,6.3,38783,21.2,14.5,Urban,3.11743068,0.419951834,96.25507595,6,16,61,10.6,1.3253
5031000501,AR,315931.6389,7185,4032,166,3604,61.36470796,30.52238014,8.112911903,49.93175742,14.13530773,35.93293484,2.8,60526,8,35.3,Urban,0.828537,0.476186667,96.25507595,6,16,61,10.6,1.3115
5031000300,AR,370015.2665,8403,4721,194,4206,61.10554203,30.78905914,8.105398826,49.95633188,14.13100437,35.91266376,9.7,44119,6.2,39.5,Urban,1.687133,0.15,96.25507595,6,16,61,10.6,1.325
5031001100,AR,291414.499,7412,3755,163,4140,78.19829703,13.3028137,8.498889269,48.19701752,14.45690219,37.34608028,6,50227,9.9,15.9,Urban,3.872643832,0.778456421,96.25507595,6,16,61,10.6,1.3213
5031000102,AR,238847.1416,5424,3047,126,2715,61.10554203,30.78905914,8.105398826,49.95633188,14.13100437,35.91266376,5.9,44363,4.6,41.7,Urban,2.057111,0.15,96.25507595,6,16,61,10.6,1.3172
5031000900,AR,261254.1324,6630,2826,151,2948,87.33150906,3.908386292,8.760104646,47.18725234,15.37920238,37.43354528,7.3,38244,8.5,9.6,Urban,9.683016133,0.356918858,96.25507595,6,16,61,10.6,1.3151
5031000401,AR,171647.4931,3964,2081,85,1971,65.17420662,26.89787155,7.927921834,57.44652509,11.66612524,30.88734966,6.3,50233,13.8,13.7,Urban,0.359829,0.367178089,96.25507595,6,16,61,10.6,1.3149
5031000101,AR,480895.8759,9999,6177,224,5197,54.677562,36.47991905,8.842518949,43.77562062,15.56360305,40.66077633,11.8,21855,32,25.7,Urban,0.029809,0.15,96.25507595,6,16,61,10.6,1.3172
5031001200,AR,201494.0656,4586,2366,115,2594,87.87403504,5.654659248,6.471305712,50.55066158,13.26100764,36.18833077,6.9,36953,14.8,13.9,Urban,2.869719778,0.762423354,96.25507595,6,16,61,10.6,1.3616
5031000801,AR,111825.2329,2674,1270,51,1324,67.05012325,25.14379622,7.806080526,62.12590299,10.11351909,27.76057792,6.3,104058,1.5,51.3,Urban,3.073511462,0.808524295,96.25507595,6,16,61,10.6,1.332
5031000802,AR,141123.6259,3375,1603,64,1671,67.05012325,25.14379622,7.806080526,62.12590299,10.11351909,27.76057792,4.6,71776,8,34.8,Urban,1.358384467,0.882030601,96.25507595,6,16,61,10.6,1.332
5075470400,AR,170519.7251,2764,1500,66,1088,94.5746254,0.434023696,4.991350906,31.49614355,20.49034571,48.01351074,9.2,24750,22.6,5.7,Urban,8.175460846,0.545267379,35.26922173,6,14,43,10.6,1.569
5055480300,AR,136149.0017,3536,1835,67,1639,91.23243997,0.45187732,8.315682709,44.70328224,14.99679131,40.29992645,8.2,41189,10.5,11.6,Suburban,6.815489124,0.903698544,57.91997776,7,14,66,11.1,1.3372
5021950300,AR,122839.2194,2887,1460,57,812,93.65833918,0,6.341660825,40.16036614,19.50316555,40.33646831,12.5,29813,14.4,6.5,Rural,14.24085076,0.71257296,31.87962255,7,12,50,14.7,0.5906
5121960100,AR,192934.1354,5646,2208,98,1816,94.80025059,0.586386593,4.613362815,44.85090126,16.87052455,38.27857419,9.6,28297,22.1,7,Rural,11.04271593,0.899478,55.77244841,6,12,9,8.9,0.6743
5031001000,AR,195537.3845,6013,2514,139,2421,89.34008389,0.635314192,10.02460192,38.41690855,18.69628848,42.88680297,14.3,36452,9.8,10.9,Rural,17.95327163,0.721638334,96.25507595,6,16,61,10.6,1.3406
5075470200,AR,290308.4828,6427,2951,115,2405,94.32700495,0.198468687,5.474526359,43.6004597,14.2590339,42.1405064,8,35875,12.6,10.2,Rural,15.73238624,0.810393741,35.26922173,6,14,43,10.6,0.6172
5093010800,AR,298750.0673,9882,3879,238,5157,88.79914048,1.033742485,10.16711704,38.33074489,16.29774123,45.37151388,6.4,35490,11.6,5.7,Rural,15.53183563,0.779794585,39.50660638,5,16,37,12.3,0.7815
5021950400,AR,235638.5925,5107,2963,131,1460,92.90322581,0,7.096774194,37.40219092,17.52738654,45.07042254,12.5,23306,15.3,9.1,Rural,15.33899165,0.841109387,31.87962255,7,12,50,14.7,0.5597
5075470100,AR,109581.2119,1939,1183,54,725,94.40039138,0.814144737,4.785463888,33.31039965,18.69058714,47.99901321,8.6,34954,15.5,13.2,Rural,2.932379,0.635378586,35.26922173,6,14,43,10.6,1.2235
5075470501,AR,254338.2453,5199,3043,125,2072,94.9587919,0.138233425,4.90297468,38.19103103,16.63633902,45.17262995,14.7,33140,17.2,5.2,Rural,2.682929,0.635378586,35.26922173,6,14,43,10.6,1.4068
5075470502,AR,478661.0891,8324,5105,235,3084,94.33309406,0.895604216,4.771301722,32.72219572,18.93816101,48.33964327,8.5,23822,24.6,12,Rural,0.642491,0.635378586,35.26922173,6,14,43,10.6,1.4068
5121960200,AR,326949.2827,8800,3616,183,2763,93.21420414,0.810779042,5.975016814,41.75888933,17.23833938,41.00277129,4.5,38149,11.3,15.1,Rural,7.334052741,0.797007398,55.77244841,6,12,9,8.9,0.6335
5075470300,AR,129552.0931,2246,1081,41,778,94.81927042,0,5.180729585,45.64494363,15.57567226,38.77938411,5.5,36190,22.8,6.7,Rural,24.2868641,0.884768595,35.26922173,6,14,43,10.6,0.8382
5055480700,AR,124342.413,3047,1811,78,1488,91.97032511,0.741872136,7.287802749,46.03553434,14.79713604,39.16732962,15.4,29505,21,7.1,Suburban,0.95552273,0.517279358,57.91997776,7,14,66,11.1,1.3864
5055480400,AR,336057.6734,8236,4893,210,4021,91.97032511,0.741872136,7.287802749,46.03553434,14.79713604,39.16732962,8.8,38054,13.8,11.4,Suburban,0.728910011,0.855005454,57.91997776,7,14,66,11.1,1.3915
5055480801,AR,255133.008,6252,3715,159,3053,91.97032511,0.741872136,7.287802749,46.03553434,14.79713604,39.16732962,2.5,50126,4,18.5,Suburban,1.931029042,0.846888902,57.91997776,7,14,66,11.1,1.3921
5055480802,AR,205589.4883,5038,2994,128,2460,91.97032511,0.741872136,7.287802749,46.03553434,14.79713604,39.16732962,3.3,48295,10.7,16.1,Suburban,1.130437,0.548641288,57.91997776,7,14,66,11.1,1.3921
5055480500,AR,294251.97,7211,4285,183,3521,91.97032511,0.741872136,7.287802749,46.03553434,14.79713604,39.16732962,11.4,26857,24.6,5.3,Suburban,1.749787,0.548641288,57.91997776,7,14,66,11.1,1.3666
5121960301,AR,215593.4835,5691,2405,116,1643,94.35146444,1.046025105,4.60251046,43.40369393,17.67810026,38.9182058,12.6,41418,20.3,12.9,Rural,3.630737143,0.676620084,55.77244841,6,12,9,8.9,0.5811
